movie_title,movie_imdb_link,color,genre_4,duration,gross,genre_1,genre_2,genre_3,num_voted_users,facenumber_in_poster,language,country,content_rating,title_year,imdb_score
Snow Falling on Cedars ,http://www.imdb.com/title/tt0120834/?ref_=fn_tt_tt_1,Color,Thriller,127.0,,Drama,Mystery,Romance,12375,1,English,USA,PG-13,1999.0,6.8
The 33 ,http://www.imdb.com/title/tt2006295/?ref_=fn_tt_tt_1,Color,,127.0,,Biography,Drama,History,21098,7,English,Chile,PG-13,2015.0,6.9
A Haunted House ,http://www.imdb.com/title/tt2243537/?ref_=fn_tt_tt_1,Color,,86.0,,Comedy,Fantasy,,34620,6,English,USA,R,2013.0,5.1
Space: Above and Beyond             ,http://www.imdb.com/title/tt0112173/?ref_=fn_tt_tt_1,Color,,60.0,,Drama,Sci-Fi,,6381,0,English,USA,,,7.7
Equilibrium ,http://www.imdb.com/title/tt0238380/?ref_=fn_tt_tt_1,Color,Thriller,107.0,1190018.0,Action,Drama,Sci-Fi,261317,2,English,USA,R,2002.0,7.5
Murder by Numbers ,http://www.imdb.com/title/tt0264935/?ref_=fn_tt_tt_1,Color,,115.0,31874869.0,Crime,Mystery,Thriller,43575,0,English,USA,R,2002.0,6.1
Dry Spell ,http://www.imdb.com/title/tt2375036/?ref_=fn_tt_tt_1,Color,,90.0,,Comedy,Romance,,114,1,English,USA,,2013.0,3.3
8 Days ,http://www.imdb.com/title/tt3111864/?ref_=fn_tt_tt_1,Color,,90.0,,Drama,Thriller,,44,1,English,USA,PG-13,2014.0,6.9
Wonderland ,http://www.imdb.com/title/tt0335563/?ref_=fn_tt_tt_1,Color,Thriller,104.0,,Crime,Drama,Mystery,18792,0,English,USA,R,2003.0,6.6
Arn: The Knight Templar ,http://www.imdb.com/title/tt0837106/?ref_=fn_tt_tt_1,Color,Romance,270.0,,Action,Adventure,Drama,18041,1,Swedish,Sweden,,2007.0,6.6
American Heist ,http://www.imdb.com/title/tt2923316/?ref_=fn_tt_tt_1,Color,Thriller,94.0,,Action,Crime,Drama,12372,1,English,Canada,R,2014.0,5.2
The Crazies ,http://www.imdb.com/title/tt0455407/?ref_=fn_tt_tt_1,Color,,101.0,,Horror,Thriller,,93272,0,English,USA,R,2010.0,6.5
GoldenEye ,http://www.imdb.com/title/tt0113189/?ref_=fn_tt_tt_1,Color,,130.0,,Action,Adventure,Thriller,199025,2,English,UK,PG-13,1995.0,7.2
Appaloosa ,http://www.imdb.com/title/tt0800308/?ref_=fn_tt_tt_1,Color,,115.0,20207003.0,Crime,Drama,Western,50198,0,English,USA,R,2008.0,6.8
Eureka             ,http://www.imdb.com/title/tt0796264/?ref_=fn_tt_tt_1,Color,,60.0,,Comedy,Drama,Sci-Fi,39559,2,English,USA,TV-14,,7.9
Top Spin ,http://www.imdb.com/title/tt4219836/?ref_=fn_tt_tt_1,Color,,80.0,5858.0,Documentary,,,260,0,English,USA,,2014.0,7.1
Divine Secrets of the Ya-Ya Sisterhood ,http://www.imdb.com/title/tt0279778/?ref_=fn_tt_tt_1,Color,,116.0,,Drama,,,15352,4,English,USA,PG-13,2002.0,6.0
Cedar Rapids ,http://www.imdb.com/title/tt1477837/?ref_=fn_tt_tt_1,Color,,87.0,6857503.0,Comedy,,,32697,1,English,USA,R,2011.0,6.3
Good Bye Lenin! ,http://www.imdb.com/title/tt0301357/?ref_=fn_tt_tt_1, Black and White,,121.0,,Drama,Romance,,114407,2,German,Germany,R,2003.0,7.7
Stick It ,http://www.imdb.com/title/tt0430634/?ref_=fn_tt_tt_1,Color,,103.0,,Comedy,Drama,Sport,22604,3,English,Germany,PG-13,2006.0,6.4
Gremlins ,http://www.imdb.com/title/tt0087363/?ref_=fn_tt_tt_1,Color,,106.0,,Comedy,Fantasy,Horror,142293,0,English,USA,PG,1984.0,7.2
Beloved ,http://www.imdb.com/title/tt0120603/?ref_=fn_tt_tt_1,Color,,172.0,,Drama,History,Horror,6082,1,English,USA,R,1998.0,5.9
Madea's Family Reunion ,http://www.imdb.com/title/tt0455612/?ref_=fn_tt_tt_1,Color,,107.0,,Comedy,Drama,Romance,8962,4,English,USA,PG-13,2006.0,5.0
Dreaming of Joseph Lees ,http://www.imdb.com/title/tt0144178/?ref_=fn_tt_tt_1,Color,,92.0,7680.0,Drama,Romance,,704,0,English,USA,R,1999.0,6.4
Northfork ,http://www.imdb.com/title/tt0322659/?ref_=fn_tt_tt_1,Color,,103.0,,Drama,Fantasy,,4894,0,English,USA,PG-13,2003.0,6.4
The NeverEnding Story ,http://www.imdb.com/title/tt0088323/?ref_=fn_tt_tt_1,Color,Fantasy,94.0,,Adventure,Drama,Family,99557,1,English,West Germany,PG,1984.0,7.4
Pan ,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,Color,,111.0,,Adventure,Family,Fantasy,39975,4,English,USA,PG,2015.0,5.8
Highlander: The Final Dimension ,http://www.imdb.com/title/tt0110027/?ref_=fn_tt_tt_1,Color,Sci-Fi,99.0,,Action,Fantasy,Romance,16194,0,English,Canada,PG-13,1994.0,4.3
The Informers ,http://www.imdb.com/title/tt0865554/?ref_=fn_tt_tt_1,Color,,98.0,,Crime,Drama,Thriller,14324,1,English,Germany,R,2008.0,5.1
Jesse             ,http://www.imdb.com/title/tt0156196/?ref_=fn_tt_tt_1,Color,,30.0,,Comedy,,,954,8,English,USA,,,5.9
The Neon Demon ,http://www.imdb.com/title/tt1974419/?ref_=fn_tt_tt_1,Color,,118.0,,Horror,Thriller,,9866,2,English,France,R,2016.0,7.0
The Great Train Robbery ,http://www.imdb.com/title/tt0079240/?ref_=fn_tt_tt_1, Black and White,Thriller,110.0,,Adventure,Crime,Drama,11623,2,English,UK,PG,1979.0,7.0
Battleship ,http://www.imdb.com/title/tt1440129/?ref_=fn_tt_tt_1,Color,Thriller,131.0,65173160.0,Action,Adventure,Sci-Fi,202382,0,English,USA,PG-13,2012.0,5.9
Poltergeist III ,http://www.imdb.com/title/tt0095889/?ref_=fn_tt_tt_1,Color,,98.0,14114488.0,Horror,Thriller,,13190,0,English,USA,PG-13,1988.0,4.5
Some Guy Who Kills People ,http://www.imdb.com/title/tt1568341/?ref_=fn_tt_tt_1,Color,Horror,97.0,,Comedy,Crime,Drama,4550,2,English,USA,R,2011.0,6.4
Brazil ,http://www.imdb.com/title/tt0088846/?ref_=fn_tt_tt_1,Color,,142.0,,Drama,Sci-Fi,,152306,0,English,UK,R,1985.0,8.0
Saw VI ,http://www.imdb.com/title/tt1233227/?ref_=fn_tt_tt_1,Color,,92.0,,Horror,Mystery,,76207,0,English,Canada,R,2009.0,6.0
Fiza ,http://www.imdb.com/title/tt0248012/?ref_=fn_tt_tt_1, Black and White,,167.0,,Drama,Romance,,2715,3,Hindi,India,,2000.0,6.2
Another Happy Day ,http://www.imdb.com/title/tt1719071/?ref_=fn_tt_tt_1,Color,,119.0,,Comedy,Drama,,3297,4,English,USA,R,2011.0,6.0
The Hangover Part II ,http://www.imdb.com/title/tt1411697/?ref_=fn_tt_tt_1,Color,,102.0,,Comedy,,,375879,0,English,USA,R,2011.0,6.5
Daddy's Home ,http://www.imdb.com/title/tt1528854/?ref_=fn_tt_tt_1,Color,,96.0,,Comedy,Family,,54010,2,English,USA,PG-13,2015.0,6.1
White Chicks ,http://www.imdb.com/title/tt0381707/?ref_=fn_tt_tt_1,Color,,109.0,69148997.0,Comedy,Crime,,98794,4,English,USA,PG-13,2004.0,5.4
The Amazing Spider-Man ,http://www.imdb.com/title/tt0948470/?ref_=fn_tt_tt_1,Color,,153.0,,Action,Adventure,Fantasy,451803,0,English,USA,PG-13,2012.0,7.0
The Hotel New Hampshire ,http://www.imdb.com/title/tt0087428/?ref_=fn_tt_tt_1,Color,,109.0,,Comedy,Drama,Romance,6595,0,English,UK,R,1984.0,6.0
Knocked Up ,http://www.imdb.com/title/tt0478311/?ref_=fn_tt_tt_1,Color,,133.0,,Comedy,Romance,,298590,2,English,USA,R,2007.0,7.0
Paddington ,http://www.imdb.com/title/tt1109624/?ref_=fn_tt_tt_1,Color,Fantasy,95.0,,Animation,Comedy,Family,49207,0,English,UK,PG,2014.0,7.2
Evil Dead II ,http://www.imdb.com/title/tt0092991/?ref_=fn_tt_tt_1,Color,Thriller,37.0,5923044.0,Comedy,Fantasy,Horror,113451,0,English,USA,X,1987.0,7.8
Criminal ,http://www.imdb.com/title/tt3014866/?ref_=fn_tt_tt_1,Color,Mystery,113.0,,Action,Crime,Drama,17319,2,English,UK,R,2016.0,6.3
Vaalu ,http://www.imdb.com/title/tt3566698/?ref_=fn_tt_tt_1,Color,,155.0,,Comedy,Romance,,563,2,Tamil,India,,2015.0,5.1
Indiana Jones and the Last Crusade ,http://www.imdb.com/title/tt0097576/?ref_=fn_tt_tt_1,Color,,127.0,197171806.0,Action,Adventure,Fantasy,515306,5,English,USA,PG-13,1989.0,8.3
Psycho Beach Party ,http://www.imdb.com/title/tt0206226/?ref_=fn_tt_tt_1,Color,,85.0,265107.0,Comedy,Horror,Mystery,4617,1,English,Australia,Unrated,2000.0,6.3
Hotel Transylvania ,http://www.imdb.com/title/tt0837562/?ref_=fn_tt_tt_1,Color,Fantasy,91.0,148313048.0,Animation,Comedy,Family,164148,2,English,USA,PG,2012.0,7.1
Star Trek: Generations ,http://www.imdb.com/title/tt0111280/?ref_=fn_tt_tt_1,Color,Sci-Fi,118.0,,Action,Adventure,Mystery,60504,0,English,USA,PG,1994.0,6.6
A Very Harold & Kumar 3D Christmas ,http://www.imdb.com/title/tt1268799/?ref_=fn_tt_tt_1,Color,,90.0,,Adventure,Comedy,,55008,4,English,USA,R,2011.0,6.3
The Flower of Evil ,http://www.imdb.com/title/tt0322289/?ref_=fn_tt_tt_1,Color,,104.0,181798.0,Drama,,,2591,5,French,France,R,2003.0,6.6
The Secret Life of Pets ,http://www.imdb.com/title/tt2709768/?ref_=fn_tt_tt_1,Color,,87.0,,Animation,Comedy,Family,24407,0,English,Japan,PG,2016.0,6.8
What's Love Got to Do with It ,http://www.imdb.com/title/tt0108551/?ref_=fn_tt_tt_1,Color,,118.0,39100956.0,Biography,Drama,Music,13442,0,English,USA,R,1993.0,7.2
Pocahontas ,http://www.imdb.com/title/tt0114148/?ref_=fn_tt_tt_1,Color,Family,84.0,,Adventure,Animation,Drama,119675,1,English,USA,G,1995.0,6.6
Alone with Her ,http://www.imdb.com/title/tt0472259/?ref_=fn_tt_tt_1, Black and White,,78.0,10018.0,Crime,Drama,Thriller,3228,0,English,USA,Not Rated,2006.0,6.1
The Island ,http://www.imdb.com/title/tt0399201/?ref_=fn_tt_tt_1,Color,Sci-Fi,136.0,35799026.0,Action,Adventure,Romance,263329,1,English,USA,PG-13,2005.0,6.9
S.W.A.T. ,http://www.imdb.com/title/tt0257076/?ref_=fn_tt_tt_1,Color,Thriller,117.0,,Action,Adventure,Crime,119807,1,English,USA,PG-13,2003.0,6.0
Into the Grizzly Maze ,http://www.imdb.com/title/tt1694021/?ref_=fn_tt_tt_1,,,94.0,,Action,Horror,Thriller,4486,4,English,USA,R,2015.0,5.3
Private Benjamin ,http://www.imdb.com/title/tt0081375/?ref_=fn_tt_tt_1,Color,,109.0,,Comedy,War,,18140,1,English,USA,R,1980.0,6.1
Curious George ,http://www.imdb.com/title/tt0381971/?ref_=fn_tt_tt_1,Color,Family,78.0,58336565.0,Adventure,Animation,Comedy,12845,0,English,USA,G,2006.0,6.6
xXx: State of the Union ,http://www.imdb.com/title/tt0329774/?ref_=fn_tt_tt_1,Color,Thriller,101.0,26082914.0,Action,Adventure,Crime,51349,2,English,USA,PG-13,2005.0,4.3
Cry Freedom ,http://www.imdb.com/title/tt0092804/?ref_=fn_tt_tt_1,Color,,147.0,,Biography,Drama,History,9913,0,English,UK,PG,1987.0,7.5
Disturbia ,http://www.imdb.com/title/tt0486822/?ref_=fn_tt_tt_1,Color,,105.0,80050171.0,Drama,Mystery,Thriller,186982,0,English,USA,PG-13,2007.0,6.9
Once Upon a Time in the West ,http://www.imdb.com/title/tt0064116/?ref_=fn_tt_tt_1,Color,,145.0,,Western,,,216005,1,English,Italy,PG-13,1968.0,8.6
Secret in Their Eyes ,http://www.imdb.com/title/tt1741273/?ref_=fn_tt_tt_1,Color,Thriller,111.0,,Crime,Drama,Mystery,20186,0,English,USA,PG-13,2015.0,6.2
Spring Breakers ,http://www.imdb.com/title/tt2101441/?ref_=fn_tt_tt_1,Color,,94.0,,Crime,Drama,,108683,4,English,USA,R,2012.0,5.3
Bambi ,http://www.imdb.com/title/tt0034492/?ref_=fn_tt_tt_1,Color,,70.0,,Animation,Drama,Family,94225,0,English,USA,Approved,1942.0,7.4
Three Burials ,http://www.imdb.com/title/tt0419294/?ref_=fn_tt_tt_1,Color,Mystery,107.0,5023275.0,Adventure,Crime,Drama,34194,2,English,France,R,2005.0,7.5
Chicago Overcoat ,http://www.imdb.com/title/tt1085382/?ref_=fn_tt_tt_1,Color,Drama,94.0,,Action,Adventure,Crime,706,3,English,USA,R,2009.0,6.2
Frida ,http://www.imdb.com/title/tt0120679/?ref_=fn_tt_tt_1, Black and White,,123.0,,Biography,Drama,Romance,61651,0,English,USA,R,2002.0,7.4
Amadeus ,http://www.imdb.com/title/tt0086879/?ref_=fn_tt_tt_1,Color,Music,180.0,51600000.0,Biography,Drama,History,270790,0,English,USA,R,1984.0,8.3
I Want Someone to Eat Cheese With ,http://www.imdb.com/title/tt0391229/?ref_=fn_tt_tt_1,Color,,80.0,194568.0,Comedy,Romance,,2963,0,English,USA,R,2006.0,6.2
Wild Target ,http://www.imdb.com/title/tt1235189/?ref_=fn_tt_tt_1,Color,,98.0,,Action,Comedy,Crime,29994,4,English,UK,PG-13,2010.0,6.9
A Walk Among the Tombstones ,http://www.imdb.com/title/tt0365907/?ref_=fn_tt_tt_1,Color,Thriller,114.0,,Crime,Drama,Mystery,87950,0,English,USA,R,2014.0,6.5
Twilight Zone: The Movie ,http://www.imdb.com/title/tt0086491/?ref_=fn_tt_tt_1,Color,,101.0,,Fantasy,Horror,Sci-Fi,25613,0,English,USA,PG,1983.0,6.5
Good Kill ,http://www.imdb.com/title/tt3297330/?ref_=fn_tt_tt_1,Color,,102.0,316842.0,Drama,Thriller,,15756,0,English,USA,R,2014.0,6.4
Mallrats ,http://www.imdb.com/title/tt0113749/?ref_=fn_tt_tt_1,Color,,123.0,2122561.0,Comedy,Romance,,99033,6,English,USA,R,1995.0,7.2
Monsters University ,http://www.imdb.com/title/tt1453405/?ref_=fn_tt_tt_1,Color,Family,104.0,,Adventure,Animation,Comedy,235025,0,English,USA,G,2013.0,7.3
Flubber ,http://www.imdb.com/title/tt0119137/?ref_=fn_tt_tt_1,Color,,90.0,,Comedy,Family,Sci-Fi,63625,1,English,USA,PG,1997.0,5.2
Wordplay ,http://www.imdb.com/title/tt0492506/?ref_=fn_tt_tt_1,Color,,94.0,,Documentary,,,3394,0,English,USA,PG,2006.0,7.4
R100 ,http://www.imdb.com/title/tt2914838/?ref_=fn_tt_tt_1,Color,,99.0,,Comedy,Drama,,1658,0,Japanese,Japan,Unrated,2013.0,6.1
The Amazing Catfish ,http://www.imdb.com/title/tt2414046/?ref_=fn_tt_tt_1,Color,,89.0,,Comedy,Drama,,1229,0,Spanish,Mexico,,2013.0,7.0
Alpha and Omega ,http://www.imdb.com/title/tt1213012/?ref_=fn_tt_tt_1,Color,Family,90.0,,Adventure,Animation,Comedy,10986,0,English,USA,PG,2010.0,5.3
Flywheel ,http://www.imdb.com/title/tt0425027/?ref_=fn_tt_tt_1,Color,,120.0,,Drama,,,2986,1,English,USA,,2003.0,6.9
The Angry Birds Movie ,http://www.imdb.com/title/tt1985949/?ref_=fn_tt_tt_1,Color,Family,97.0,,Action,Animation,Comedy,27130,0,English,USA,PG,2016.0,6.3
The Adventures of Sharkboy and Lavagirl 3-D ,http://www.imdb.com/title/tt0424774/?ref_=fn_tt_tt_1,Color,Fantasy,93.0,,Action,Adventure,Family,20310,1,English,USA,PG,2005.0,3.5
Winged Migration ,http://www.imdb.com/title/tt0301727/?ref_=fn_tt_tt_1,Color,,81.0,,Documentary,,,10369,0,English,France,G,2001.0,8.0
Idlewild ,http://www.imdb.com/title/tt0417225/?ref_=fn_tt_tt_1,Color,Romance,121.0,12549485.0,Crime,Drama,Musical,4603,4,English,USA,R,2006.0,6.2
All the Real Girls ,http://www.imdb.com/title/tt0299458/?ref_=fn_tt_tt_1,Color,,108.0,,Drama,Romance,,9233,0,English,USA,R,2003.0,6.9
Elizabeth ,http://www.imdb.com/title/tt0127536/?ref_=fn_tt_tt_1,Color,,124.0,,Biography,Drama,History,75973,1,English,UK,R,1998.0,7.5
Contact ,http://www.imdb.com/title/tt0118884/?ref_=fn_tt_tt_1,Color,Thriller,150.0,,Drama,Mystery,Sci-Fi,200556,2,English,USA,PG,1997.0,7.4
Side Effects ,http://www.imdb.com/title/tt2053463/?ref_=fn_tt_tt_1,Color,,106.0,,Crime,Drama,Thriller,148327,0,English,USA,R,2013.0,7.1
Oz the Great and Powerful ,http://www.imdb.com/title/tt1623205/?ref_=fn_tt_tt_1,Color,,130.0,,Adventure,Family,Fantasy,175409,4,English,USA,PG,2013.0,6.4
Lady in White ,http://www.imdb.com/title/tt0095484/?ref_=fn_tt_tt_1,Color,Thriller,118.0,1705139.0,Fantasy,Horror,Mystery,4695,0,English,USA,R,1988.0,6.7
Can't Stop the Music ,http://www.imdb.com/title/tt0080492/?ref_=fn_tt_tt_1,Color,,124.0,,Biography,Comedy,Musical,2998,0,English,USA,PG,1980.0,4.5
Kundun ,http://www.imdb.com/title/tt0119485/?ref_=fn_tt_tt_1,Color,War,134.0,,Biography,Drama,History,21606,0,English,USA,PG-13,1997.0,7.0
Never Back Down ,http://www.imdb.com/title/tt1023111/?ref_=fn_tt_tt_1,Color,,110.0,24848292.0,Action,Drama,Sport,80556,1,English,USA,PG-13,2008.0,6.6
There Goes My Baby ,http://www.imdb.com/title/tt0108320/?ref_=fn_tt_tt_1,Color,,99.0,,Comedy,Drama,,859,2,English,USA,R,1994.0,6.4
Bending Steel ,http://www.imdb.com/title/tt2181837/?ref_=fn_tt_tt_1,Color,,92.0,,Documentary,,,53,0,English,USA,,2013.0,7.9
Seven Samurai ,http://www.imdb.com/title/tt0047478/?ref_=fn_tt_tt_1, Black and White,,202.0,,Action,Adventure,Drama,229012,6,Japanese,Japan,Unrated,1954.0,8.7
Daredevil             ,http://www.imdb.com/title/tt3322312/?ref_=fn_tt_tt_1,,Drama,54.0,,Action,Adventure,Crime,213483,0,English,USA,TV-MA,,8.8
The Statement ,http://www.imdb.com/title/tt0340376/?ref_=fn_tt_tt_1, Black and White,,120.0,,Drama,Thriller,,4257,4,English,Canada,R,2003.0,6.2
Dear Wendy ,http://www.imdb.com/title/tt0342272/?ref_=fn_tt_tt_1,Color,Romance,102.0,,Comedy,Crime,Drama,9003,0,English,Italy,Unrated,2004.0,6.6
Hanna ,http://www.imdb.com/title/tt0993842/?ref_=fn_tt_tt_1,Color,,111.0,,Action,Drama,Thriller,159198,0,English,USA,PG-13,2011.0,6.8
All the Boys Love Mandy Lane ,http://www.imdb.com/title/tt0490076/?ref_=fn_tt_tt_1,Color,,90.0,,Horror,,,25951,1,English,USA,R,2006.0,5.6
Meet the Parents ,http://www.imdb.com/title/tt0212338/?ref_=fn_tt_tt_1,Color,,108.0,,Comedy,,,260442,2,English,USA,PG-13,2000.0,7.0
Project X ,http://www.imdb.com/title/tt1636826/?ref_=fn_tt_tt_1,Color,,93.0,,Comedy,Crime,,157051,0,English,USA,R,2012.0,6.7
Frozen River ,http://www.imdb.com/title/tt0978759/?ref_=fn_tt_tt_1,Color,,97.0,,Crime,Drama,,21746,1,English,USA,R,2008.0,7.2
A Civil Action ,http://www.imdb.com/title/tt0120633/?ref_=fn_tt_tt_1,Color,,115.0,,Drama,,,23302,1,English,USA,PG-13,1998.0,6.5
Groundhog Day ,http://www.imdb.com/title/tt0107048/?ref_=fn_tt_tt_1,Color,,101.0,,Comedy,Fantasy,Romance,437418,1,English,USA,PG,1993.0,8.1
The House of the Devil ,http://www.imdb.com/title/tt1172994/?ref_=fn_tt_tt_1,Color,,95.0,100659.0,Horror,,,30160,0,English,USA,R,2009.0,6.4
Beverly Hills Cop II ,http://www.imdb.com/title/tt0092644/?ref_=fn_tt_tt_1,Color,Thriller,100.0,153665036.0,Action,Comedy,Crime,84824,1,English,USA,R,1987.0,6.4
Jack the Giant Slayer ,http://www.imdb.com/title/tt1351685/?ref_=fn_tt_tt_1,Color,,114.0,,Adventure,Fantasy,,106416,1,English,USA,PG-13,2013.0,6.3
The Twilight Saga: Eclipse ,http://www.imdb.com/title/tt1325004/?ref_=fn_tt_tt_1,Color,Romance,124.0,,Adventure,Drama,Fantasy,184637,3,English,USA,PG-13,2010.0,4.9
Go for It! ,http://www.imdb.com/title/tt1307926/?ref_=fn_tt_tt_1,Color,,105.0,,Drama,Musical,,1015,0,English,USA,PG-13,2011.0,3.9
Dogma ,http://www.imdb.com/title/tt0120655/?ref_=fn_tt_tt_1,Color,Fantasy,130.0,30651422.0,Adventure,Comedy,Drama,181737,8,English,USA,R,1999.0,7.4
The Bad News Bears ,http://www.imdb.com/title/tt0074174/?ref_=fn_tt_tt_1,Color,Sport,102.0,,Comedy,Drama,Family,16323,1,English,USA,PG,1976.0,7.3
Escape from Planet Earth ,http://www.imdb.com/title/tt0765446/?ref_=fn_tt_tt_1,Color,Family,89.0,,Adventure,Animation,Comedy,20615,2,English,USA,PG,2013.0,5.9
Big Trouble ,http://www.imdb.com/title/tt0246464/?ref_=fn_tt_tt_1,Color,,74.0,,Comedy,Crime,Thriller,17307,2,English,USA,PG-13,2002.0,6.5
Censored Voices ,http://www.imdb.com/title/tt3457376/?ref_=fn_tt_tt_1,Color,,84.0,,Documentary,History,,186,0,Hebrew,Israel,,2015.0,7.2
The Players Club ,http://www.imdb.com/title/tt0119905/?ref_=fn_tt_tt_1,Color,,104.0,,Comedy,Drama,,4345,9,English,USA,R,1998.0,5.6
Click ,http://www.imdb.com/title/tt0389860/?ref_=fn_tt_tt_1,Color,Romance,107.0,,Comedy,Drama,Fantasy,246492,1,English,USA,PG-13,2006.0,6.4
Who's Your Caddy? ,http://www.imdb.com/title/tt0785077/?ref_=fn_tt_tt_1,Color,,93.0,,Comedy,Sport,,13815,0,English,USA,PG-13,2007.0,2.0
Death at a Funeral ,http://www.imdb.com/title/tt0795368/?ref_=fn_tt_tt_1,Color,,87.0,,Comedy,,,89547,0,English,USA,R,2007.0,7.4
Dave Chappelle's Block Party ,http://www.imdb.com/title/tt0425598/?ref_=fn_tt_tt_1,Color,,100.0,,Comedy,Documentary,Music,7721,0,English,USA,R,2005.0,7.2
Get on Up ,http://www.imdb.com/title/tt2473602/?ref_=fn_tt_tt_1,Color,,139.0,30513940.0,Biography,Drama,Music,15843,0,English,USA,PG-13,2014.0,6.9
Amistad ,http://www.imdb.com/title/tt0118607/?ref_=fn_tt_tt_1,Color,,155.0,44175394.0,Drama,History,,56509,2,English,USA,R,1997.0,7.2
Back to the Future Part II ,http://www.imdb.com/title/tt0096874/?ref_=fn_tt_tt_1,Color,,108.0,,Adventure,Comedy,Sci-Fi,340085,0,English,USA,PG,1989.0,7.8
Post Grad ,http://www.imdb.com/title/tt1142433/?ref_=fn_tt_tt_1,Color,,88.0,,Comedy,Romance,,11498,1,English,USA,PG-13,2009.0,5.3
Troy ,http://www.imdb.com/title/tt0332452/?ref_=fn_tt_tt_1,Color,,196.0,,Adventure,,,381672,2,English,USA,R,2004.0,7.2
King Kong ,http://www.imdb.com/title/tt0360717/?ref_=fn_tt_tt_1,Color,Romance,201.0,,Action,Adventure,Drama,316018,0,English,New Zealand,PG-13,2005.0,7.2
Spartacus: War of the Damned             ,http://www.imdb.com/title/tt1442449/?ref_=fn_tt_tt_1,Color,Drama,55.0,,Action,Adventure,Biography,173172,2,English,USA,TV-MA,,8.6
Scary Movie 2 ,http://www.imdb.com/title/tt0257106/?ref_=fn_tt_tt_1,Color,,83.0,71277420.0,Comedy,,,119590,7,English,USA,R,2001.0,5.2
Glory ,http://www.imdb.com/title/tt0097441/?ref_=fn_tt_tt_1,Color,,122.0,,Drama,History,War,101889,3,English,USA,R,1989.0,7.9
Finding Nemo ,http://www.imdb.com/title/tt0266543/?ref_=fn_tt_tt_1,Color,Family,100.0,380838870.0,Adventure,Animation,Comedy,692482,0,English,USA,G,2003.0,8.2
Living Dark: The Story of Ted the Caver ,http://www.imdb.com/title/tt2100573/?ref_=fn_tt_tt_1,Color,,112.0,,Horror,,,28,0,English,USA,PG-13,2013.0,6.3
The Sessions ,http://www.imdb.com/title/tt1866249/?ref_=fn_tt_tt_1,Color,Romance,95.0,5997134.0,Biography,Comedy,Drama,36381,3,English,USA,R,2012.0,7.2
Corky Romano ,http://www.imdb.com/title/tt0250310/?ref_=fn_tt_tt_1,Color,,86.0,,Comedy,Crime,,10966,1,English,USA,PG-13,2001.0,4.6
Copycat ,http://www.imdb.com/title/tt0112722/?ref_=fn_tt_tt_1,Color,Thriller,123.0,,Crime,Drama,Mystery,42315,0,English,USA,R,1995.0,6.6
Beginners ,http://www.imdb.com/title/tt1532503/?ref_=fn_tt_tt_1,Color,,105.0,5776314.0,Comedy,Drama,Romance,73349,4,English,USA,R,2010.0,7.2
Morvern Callar ,http://www.imdb.com/title/tt0300214/?ref_=fn_tt_tt_1,Color,,97.0,267194.0,Drama,,,6906,0,English,UK,R,2002.0,6.7
Gamer ,http://www.imdb.com/title/tt1034032/?ref_=fn_tt_tt_1,Color,,95.0,,Action,Sci-Fi,Thriller,113483,1,English,USA,R,2009.0,5.8
Butterfly Girl ,http://www.imdb.com/title/tt2421956/?ref_=fn_tt_tt_1,Color,,78.0,,Documentary,,,27,0,English,USA,,2014.0,8.7
Getaway ,http://www.imdb.com/title/tt2167202/?ref_=fn_tt_tt_1,Color,,90.0,10494494.0,Action,Crime,Thriller,19586,1,English,USA,PG-13,2013.0,4.4
The Grey ,http://www.imdb.com/title/tt1601913/?ref_=fn_tt_tt_1,Color,Thriller,117.0,51533608.0,Action,Adventure,Drama,203111,1,English,USA,R,2011.0,6.8
Spirited Away ,http://www.imdb.com/title/tt0245429/?ref_=fn_tt_tt_1,Color,Fantasy,125.0,10049886.0,Adventure,Animation,Family,417971,0,Japanese,Japan,PG,2001.0,8.6
The Cure ,http://www.imdb.com/title/tt0123948/?ref_=fn_tt_tt_1,Color,Thriller,111.0,,Crime,Horror,Mystery,6318,0,Japanese,Japan,,1997.0,7.4
Heavy Metal ,http://www.imdb.com/title/tt0082509/?ref_=fn_tt_tt_1,Color,Horror,90.0,,Adventure,Animation,Fantasy,23516,0,English,Canada,R,1981.0,6.7
Save the Last Dance ,http://www.imdb.com/title/tt0206275/?ref_=fn_tt_tt_1,Color,,112.0,91038276.0,Drama,Music,Romance,47876,0,English,USA,PG-13,2001.0,6.1
One Direction: This Is Us ,http://www.imdb.com/title/tt2515086/?ref_=fn_tt_tt_1,Color,,106.0,,Documentary,Music,,22161,11,English,USA,PG,2013.0,4.1
The Medallion ,http://www.imdb.com/title/tt0288045/?ref_=fn_tt_tt_1,Color,,108.0,22108977.0,Action,Comedy,Fantasy,29861,1,English,Hong Kong,PG-13,2003.0,5.2
Red Planet ,http://www.imdb.com/title/tt0199753/?ref_=fn_tt_tt_1,Color,,106.0,,Action,Sci-Fi,Thriller,47612,1,English,USA,PG-13,2000.0,5.7
Elza ,http://www.imdb.com/title/tt1852001/?ref_=fn_tt_tt_1,Color,,78.0,,Drama,,,19,1,French,France,,2011.0,6.7
Breaking Upwards ,http://www.imdb.com/title/tt1247644/?ref_=fn_tt_tt_1,Color,,88.0,76382.0,Romance,,,1194,2,English,USA,,2009.0,6.2
